scenario,replicate,method,topk_precision,topk_recall,set_size,shortfall
misspecified_shift,18,fixed_target_ci_certified_bt,1.0,1.0,3.0,0.0
misspecified_shift,18,ss_cbt,1.0,1.0,3.0,0.0
misspecified_shift,19,marginal_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,19,source_contextual_bt,0.3333333333333333,0.5,3.0,0.0
misspecified_shift,19,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,19,fixed_target_ci_certified_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,19,ss_cbt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,20,marginal_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,20,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,20,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,20,fixed_target_ci_certified_bt,1.0,1.0,2.0,0.3333333333333333
misspecified_shift,20,ss_cbt,1.0,1.0,2.0,0.3333333333333333
misspecified_shift,21,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,21,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,21,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,21,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
misspecified_shift,21,ss_cbt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,22,marginal_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,22,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,22,fixed_target_contextual_bt,0.3333333333333333,0.5,3.0,0.0
misspecified_shift,22,fixed_target_ci_certified_bt,1.0,0.5,1.0,0.6666666666666666
misspecified_shift,22,ss_cbt,0.3333333333333333,0.5,3.0,0.0
misspecified_shift,23,marginal_bt,1.0,1.0,3.0,0.0
misspecified_shift,23,source_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,23,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,23,fixed_target_ci_certified_bt,1.0,1.0,3.0,0.0
misspecified_shift,23,ss_cbt,1.0,1.0,3.0,0.0
misspecified_shift,24,marginal_bt,1.0,1.0,3.0,0.0
misspecified_shift,24,source_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,24,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,24,fixed_target_ci_certified_bt,1.0,1.0,3.0,0.0
misspecified_shift,24,ss_cbt,1.0,1.0,3.0,0.0
misspecified_shift,25,marginal_bt,0.3333333333333333,0.5,3.0,0.0
misspecified_shift,25,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,25,fixed_target_contextual_bt,0.3333333333333333,0.5,3.0,0.0
misspecified_shift,25,fixed_target_ci_certified_bt,0.5,0.5,2.0,0.3333333333333333
misspecified_shift,25,ss_cbt,0.5,0.5,2.0,0.3333333333333333
misspecified_shift,26,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,26,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,26,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,26,fixed_target_ci_certified_bt,0.0,0.0,1.0,0.6666666666666666
misspecified_shift,26,ss_cbt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,27,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,27,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,27,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,27,fixed_target_ci_certified_bt,0.0,0.0,0.0,1.0
misspecified_shift,27,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
misspecified_shift,28,marginal_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,28,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,28,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,28,fixed_target_ci_certified_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,28,ss_cbt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,29,marginal_bt,1.0,1.0,3.0,0.0
misspecified_shift,29,source_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,29,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,29,fixed_target_ci_certified_bt,1.0,0.3333333333333333,1.0,0.6666666666666666
misspecified_shift,29,ss_cbt,1.0,0.3333333333333333,1.0,0.6666666666666666
misspecified_shift,30,marginal_bt,1.0,1.0,3.0,0.0
misspecified_shift,30,source_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
misspecified_shift,30,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
misspecified_shift,31,marginal_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,31,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,31,ss_cbt,0.6666666666666666,1.0,3.0,0.0
misspecified_shift,32,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,32,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,32,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,32,fixed_target_ci_certified_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,32,ss_cbt,0.6666666666666666,0.6666666666666666,3.0,0.0
misspecified_shift,33,marginal_bt,0.3333333333333333,1.0,3.0,0.0
misspecified_shift,33,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
misspecified_shift,33,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
misspecified_shift,33,fixed_target_ci_certified_bt,0.0,0.0,0.0,1.0
misspecified_shift,33,ss_cbt,1.0,1.0,1.0,0.6666666666666666
misspecified_shift,34,marginal_bt,1.0,1.0,3.0,0.0
misspecified_shift,34,source_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,34,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,34,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
misspecified_shift,34,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
misspecified_shift,35,marginal_bt,1.0,1.0,3.0,0.0
misspecified_shift,35,source_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,35,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
misspecified_shift,35,fixed_target_ci_certified_bt,1.0,1.0,3.0,0.0
misspecified_shift,35,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,0,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,0,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,0,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,0,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,0,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,1,marginal_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,1,source_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,1,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,1,fixed_target_ci_certified_bt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,1,ss_cbt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,2,marginal_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,2,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,2,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,2,fixed_target_ci_certified_bt,0.5,1.0,2.0,0.3333333333333333
low_overlap_sparse,2,ss_cbt,0.5,1.0,2.0,0.3333333333333333
low_overlap_sparse,3,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,3,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,3,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,3,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,3,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,4,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,4,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,4,fixed_target_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,4,fixed_target_ci_certified_bt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,4,ss_cbt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,5,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,5,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,5,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,5,fixed_target_ci_certified_bt,1.0,0.3333333333333333,1.0,0.6666666666666666
low_overlap_sparse,5,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,6,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,6,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,6,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,6,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,6,ss_cbt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,7,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,7,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,7,fixed_target_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,7,fixed_target_ci_certified_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,7,ss_cbt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,8,marginal_bt,0.3333333333333333,0.3333333333333333,3.0,0.0
low_overlap_sparse,8,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,8,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,8,fixed_target_ci_certified_bt,0.0,0.0,0.0,1.0
low_overlap_sparse,8,ss_cbt,0.5,0.3333333333333333,2.0,0.3333333333333333
low_overlap_sparse,9,marginal_bt,0.3333333333333333,0.3333333333333333,3.0,0.0
low_overlap_sparse,9,source_contextual_bt,0.3333333333333333,0.3333333333333333,3.0,0.0
low_overlap_sparse,9,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,9,fixed_target_ci_certified_bt,0.5,0.3333333333333333,2.0,0.3333333333333333
low_overlap_sparse,9,ss_cbt,0.5,0.3333333333333333,2.0,0.3333333333333333
low_overlap_sparse,10,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,10,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,10,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,10,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,10,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,11,marginal_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,11,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,11,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,11,fixed_target_ci_certified_bt,0.0,0.0,1.0,0.6666666666666666
low_overlap_sparse,11,ss_cbt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,12,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,12,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,12,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,12,fixed_target_ci_certified_bt,1.0,0.3333333333333333,1.0,0.6666666666666666
low_overlap_sparse,12,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,13,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,13,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,13,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,13,fixed_target_ci_certified_bt,1.0,0.3333333333333333,1.0,0.6666666666666666
low_overlap_sparse,13,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,14,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,14,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,14,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,14,fixed_target_ci_certified_bt,1.0,0.3333333333333333,1.0,0.6666666666666666
low_overlap_sparse,14,ss_cbt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,15,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,15,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,15,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,15,fixed_target_ci_certified_bt,1.0,1.0,2.0,0.3333333333333333
low_overlap_sparse,15,ss_cbt,1.0,1.0,2.0,0.3333333333333333
low_overlap_sparse,16,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,16,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,16,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,16,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,16,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,17,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,17,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,17,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,17,fixed_target_ci_certified_bt,0.0,0.0,0.0,1.0
low_overlap_sparse,17,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,18,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,18,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,18,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,18,fixed_target_ci_certified_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,18,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,19,marginal_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,19,source_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,19,fixed_target_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,19,fixed_target_ci_certified_bt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,19,ss_cbt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,20,marginal_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,20,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,20,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,20,fixed_target_ci_certified_bt,0.5,1.0,2.0,0.3333333333333333
low_overlap_sparse,20,ss_cbt,0.5,1.0,2.0,0.3333333333333333
low_overlap_sparse,21,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,21,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,21,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,21,fixed_target_ci_certified_bt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,21,ss_cbt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,22,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,22,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,22,fixed_target_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,22,fixed_target_ci_certified_bt,1.0,0.5,1.0,0.6666666666666666
low_overlap_sparse,22,ss_cbt,1.0,0.5,1.0,0.6666666666666666
low_overlap_sparse,23,marginal_bt,0.3333333333333333,0.3333333333333333,3.0,0.0
low_overlap_sparse,23,source_contextual_bt,0.3333333333333333,0.3333333333333333,3.0,0.0
low_overlap_sparse,23,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,23,fixed_target_ci_certified_bt,0.0,0.0,1.0,0.6666666666666666
low_overlap_sparse,23,ss_cbt,0.5,0.3333333333333333,2.0,0.3333333333333333
low_overlap_sparse,24,marginal_bt,0.0,0.0,3.0,0.0
low_overlap_sparse,24,source_contextual_bt,0.3333333333333333,0.5,3.0,0.0
low_overlap_sparse,24,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,24,fixed_target_ci_certified_bt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,24,ss_cbt,0.5,0.5,2.0,0.3333333333333333
low_overlap_sparse,25,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,25,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,25,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,25,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,25,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,26,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,26,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,26,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,26,fixed_target_ci_certified_bt,1.0,1.0,2.0,0.3333333333333333
low_overlap_sparse,26,ss_cbt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,27,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,27,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,27,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,27,fixed_target_ci_certified_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,27,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,28,marginal_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,28,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,28,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,28,fixed_target_ci_certified_bt,1.0,1.0,1.0,0.6666666666666666
low_overlap_sparse,28,ss_cbt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,29,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,29,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,29,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,29,fixed_target_ci_certified_bt,0.5,0.3333333333333333,2.0,0.3333333333333333
low_overlap_sparse,29,ss_cbt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,30,marginal_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,30,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,30,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,30,fixed_target_ci_certified_bt,1.0,1.0,1.0,0.6666666666666666
low_overlap_sparse,30,ss_cbt,1.0,1.0,1.0,0.6666666666666666
low_overlap_sparse,31,marginal_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,31,source_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,31,fixed_target_contextual_bt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,31,fixed_target_ci_certified_bt,0.0,0.0,0.0,1.0
low_overlap_sparse,31,ss_cbt,0.6666666666666666,1.0,3.0,0.0
low_overlap_sparse,32,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,32,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,32,fixed_target_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,32,fixed_target_ci_certified_bt,1.0,0.6666666666666666,2.0,0.3333333333333333
low_overlap_sparse,32,ss_cbt,1.0,1.0,3.0,0.0
low_overlap_sparse,33,marginal_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,33,source_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,33,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,33,fixed_target_ci_certified_bt,0.0,0.0,0.0,1.0
low_overlap_sparse,33,ss_cbt,0.0,0.0,0.0,1.0
low_overlap_sparse,34,marginal_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,34,source_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,34,fixed_target_contextual_bt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,34,fixed_target_ci_certified_bt,0.5,1.0,2.0,0.3333333333333333
low_overlap_sparse,34,ss_cbt,0.3333333333333333,1.0,3.0,0.0
low_overlap_sparse,35,marginal_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,35,source_contextual_bt,1.0,1.0,3.0,0.0
low_overlap_sparse,35,fixed_target_contextual_bt,0.6666666666666666,0.6666666666666666,3.0,0.0
low_overlap_sparse,35,fixed_target_ci_certified_bt,1.0,0.3333333333333333,1.0,0.6666666666666666
low_overlap_sparse,35,ss_cbt,1.0,0.6666666666666666,2.0,0.3333333333333333
